Bank,State,City,Branch,Address,Pincode,Latitude,Longitude
ICICI HFC,Kerala,Kottayam,None,"W Mall Building, 2nd floor, Wexco Homes, Kanjikuzhi, Kottayam – 686004",686004,9.5881246,76.5392819
ICICI HFC,Gujarat,Surat,None,"4th floor, 410, Milestone Vibrant, Opp. Apple Hospital, Udhna Darwaja, Surat-395002",395002,21.1828058,72.8309229
ICICI HFC,Rajasthan,Dausa,None,"Plot No. A-52/1, Ashok Nagar-III Scheme, Khasra No. 1477, District Dausa, Rajasthan 303303",303303,26.790915,76.3637285
ICICI HFC,Punjab,Bhatinda,None,"1st floor, Shop No. 132, above SBI, GT Road, Bhatinda – 151001",151001,30.6604908,76.2975805
IndusInd Bank,Haryana,Gurgaon,"Sec. 14, Gurgaon","S.C.O. No. 7, Sector 14, Gurgaon - 122 001, Haryana, Haryana",,28.47297,77.04827
IndusInd Bank,MAHARASHTRA,Parbhani,Parbhani,"INDUSIND BANK LTD.,GROUND FLOOR, MADHUR BHOJ, PLOT NO. 8, CTS NO. 306, YELDARKAR COLONY, BASMAT ROAD, PARBHANI, MAHARASHTRA -431401",431401,19.253836,76.792006
IndusInd Bank,Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra,"Ground Floor, Shop No 4 Ras Avenue Survey No. 11/2/2/2 & 11/3/1 Opp. Le Royal Hotel, Near Dadra Garden, Vapi- Silvassa Road, Dadra- 396 193 ( U.t Of Dadra & Nagar Haveli)",,20.314058,72.967811
IndusInd Bank,Rajasthan,Jaipur,"Raja Park, Jaipur","B -10, Govind Marg, Raja Park, Jaipur - 302004, Rajasthan, Rajasthan",302004,26.89777,75.8243
IndusInd Bank,Rajasthan,Pali,Sumerpur,"Opposite Main Post Office, Jawai Bandh Road, Sumerpur - 306902, Rajasthan",306902,25.14947,73.08318
IndusInd Bank,WEST BENGAL,Paschim Bardhaman,Ranigunj,"Ground Floor, Shyamala,New, 14,N.S.B Road (WEST), Sishu Bagan More,  PO & PS-Ranigunj, District Bardhaman West Bengal Pincode 713347",713347,23.621888,87.112272
IndusInd Bank,Haryana,Rewari,Rewari,"Basement & Ground Floor, SCO No. 2, Brass Market, Opp. LIC Bldg, Rewari, Haryana 123 401, Haryana",,28.192536,76.624027
IndusInd Bank,Rajasthan,Jaipur,"Shyam Nagar, Jaipur","Upper Ground Floor, OKAY PLUS DP METRO,UG-3 &4, Plot No 5&6, DP Colony,New Sanganer Road, Shyam Nagar,Jaipur 302019, Rajasthan",302019,26.92288,75.78867
IndusInd Bank,Bihar,Bhojpur,Arrah Bihar,"GROUND  FLOOR, HOLDING NO.502, KARMAN TOLA, STATION ROAD, WARD -20, NEAR SHIV NARAYAN LAL PETROL PUMP, ARRAH, BHOJPUR, BIHAR 802301",802301,25.55838,84.668509
IndusInd Bank,Punjab,Ludhiana,DANGIAN,"Ground Floor, Village- Main Road, Dangian, Tehsil- Jagraon, District- Ludhiana, Punjab- 142035, Punjab",142035,30.736655,75.384179
IndusInd Bank,MAHARASHTRA,Nashik,"Dwarka , Nashik","GROUND AND MEZZANINE FLOOR,SHOP NO 9, SHREEJAY   SHANKAR TOWER,CTS NO 449, TAKLIROAD,DWARKA,NASHIK - 422011 MAHARASHTRA",422011,19.993495,73.809176
IndusInd Bank,Jammu & Kashmir,Pulwama,Pulwama J&K,"Ground & First Floor, Sana Complex, Muran Chowk, Pulwama, UT of Jammu & Kashmir 192301",192301,34.08314,74.797673
IndusInd Bank,Uttar Pradesh,Gautam Buddha Nagar,Jewar,"Ground Floor, Shop No.2, Khurja Road, Jewar, District Gautam Buddha Nagar, Uttar Pradesh, Pin code 203135",203135,28.358363,77.548286
IndusInd Bank,Maharashtra,Kolhapur,Basarge,"Ground Floor,Sainik Bhavan,Village Basarge,Tehsil Gadhingalaj,Dist Kolhapur,Maharashtra, Maharashtra",,16.18738,74.45943
IndusInd Bank,NCT of Delhi,West Delhi,"Janakpuri Block B, New Delhi","Ground Floor, Property bearing No. 517-C, in Block B-1, Pankha Road Residential Scheme, situated at Janakpuri, New Delhi 110058",110058,28.631362,77.083211
IndusInd Bank,West Bengal,Howrah,Howrah,"South Nibra,N.H-6, Near Ankurhati Check Post, Terex Building,2nd Floor,Howrah",,22.606225,88.250761
IndusInd Bank,Karnataka,Udupi,Udupi,"Ground Floor (UGF) & Mezzanine floor, Shop No. G-4, Mandavi Trade Centre, Udupi – Manipal Road, Kadyali, Udupi-576102, Karnataka",576102,13.3466154,74.7580539
IndusInd Bank,Madhya Pradesh,Shajapur,Shujalpur,"Ashra Place, Ground Floor, Near Choubey School, Shujalpur - 465 333, Madhya Pradesh",,23.39384,76.71083
IndusInd Bank,GUJARAT,Vapi,Chala Vapi,"GROUND FLOOR, SHOP NO. 14 AND 15, TIMES SQUARE, CTS NO 340/B, VAPI DAMAN ROAD, CHALA, VAPI, VALSAD, GUJARAT 396191",396191,20.389179,72.899761
IndusInd Bank,GUJARAT,Deesa,Deesa,"GROUND FLOOR NO 54, RAMA BUSINESS HUB, NR ANAND HOTEL, OPP. DANTIVADA COLLONY , DEESA - 385535 GUJRAT",385535,24.256179,72.191399
IndusInd Bank,Kerala,Kollam,Specialised Br Bharanikavu,"1st Floor, CMS Tower, No. 11/1127, Bharanikkavu, Sasthamkotta, Kollam, Kerala 690521",690521,9.143039,76.6254542
IndusInd Bank,NCT of Delhi,South Delhi,"Kalkaji, Delhi","Ground and Basement Floor, 19/5, Kalkaji, Main CR Park Road, New Delhi-110 019,  New Delhi",,28.539843,77.252178
IndusInd Bank,Rajasthan,Bhilwara,Bhilwara,"G-2 & G-35, Ground Floor, Govindam Commercial Complex, Old RTO Road, Gandhi Nagar, Bhilwara-311001 Rajasthan",311001,25.343725,74.624321
IndusInd Bank,Rajasthan,Jalor,Jalore,"Indusind Bank Limited, CFD- UG floor, Survey no.836, Near Chungi Naka railway crossing, Ahore Road, Jalore, Rajasthan - 343001",343001,25.341749,72.640524
IndusInd Bank,Punjab,Firozpur,Ferozpur,"Ground Floor, Bagdadi Gate, Ferozpur City, Punjab PIN:152002",152002,30.959398,74.612419
IndusInd Bank,GUJARAT,Gandhinagar,"Kudasan, Gandhinagar","INDUSIND BANK LIMITED,GROUND FLOOR SHOP NO 34-35, SUYASH SOLITARE, NR PODAR INTERNATIONAL SCHOOL;KUDASAN POR RD,GANDHINAGAR - 382421 GUJRAT",382421,23.1768504,72.6314051
IndusInd Bank,Tamil Nadu,CHENNAI,"RK Salai, Mylapore, Chennai","Old No. 105, New No. 75, Dr  R K Salai, Mylapore, Chennai - 600 004 Tamil Nadu",,13.044,80.22
IndusInd Bank,Maharashtra,Mumbai,Tilak Nagar Mumbai,"Ground Floor, Shop No. 1 and Part of 2 & 3 Bldg. No. 25, Tilak Nagar, Mumbai 400089, Maharashtra",400089,19.067613,72.898275
IndusInd Bank,Rajasthan,Jaipur,"Kalwar Road, Jaipur","Ground Floor,Shop .G-3&G-4 and Mezzanine Floor Shop S-3 & S-4,Plot .C-1,rishna Enclave-1Khasra 54/1,Kalwar Road,Jaipur,Rajasthan, Rajasthan",,26.94768,75.72442
IndusInd Bank,Bihar,Patna,"Anishabad, Patna",Ground Floor Radhika Complex Ballambi Chowk more Khagul Road Anishabad Patna -800 002 Bihar,,25.58381,85.09254
IndusInd Bank,Karnataka,Bangalore Urban,Sadashivnagar - Bangalore,"Ground Floor, #15 Sankey Road, Next to Shell Petrol Service Station, Lower Palace Orchard, Banglore 560080, Karnataka",560080,13.00461,77.58145
IndusInd Bank,Madhya Pradesh,Indore,"Vijay Nagar,","Ground Floor, Dhan Trident PU-4, Block No B3, AB Road, Satya Sai Square,  Vijay Nagar, Indore -452010, Madhya Pradesh",452010,22.753959,75.897359
IndusInd Bank,Uttar Pradesh,Budaun,Budaun,"Ground Floor,  OM Complex, Revenue/Municipal no. 826/750, Near Indra Chowk, Station Road, Civil Lines, Badaun- 243601, Uttar Pradesh",243601,28.029673,79.133352
IndusInd Bank,Kerala,Idukki,Kattapana,"Chamatharayil Building, Near  Idukki Kavala, Kuttikkanam Road - 685 508, Kerala",,9.7552,77.1118
IndusInd Bank,KERALA,Neyyattinkara,Balaramapuram,"Ground Floor, Door No. 19/215 / A , SR Plaza, Opp Nazarath School , Balaramapuram , Trivandrum - 695501 Kerala",695501,8.4266894,77.0405629
IndusInd Bank,Rajasthan,Anupgarh,Specialised Br Anupgarh,"52 & 53, Ground Floor, Opposite Sharda Nusing Home, Bikaner Road, Anupgarh, Sriganganagar, Rajasthan 335701",335701,29.1930408,73.2045577
IndusInd Bank,Andhra Pradesh,East Godavari,Kakinada,"Ground Floor, House No. 6-1-32, Jawahar Street, Surya Roa Peta, Beside Car World, Kakinada 533001, Andhra Pradesh",533001,16.961665,82.234295
IndusInd Bank,Andhra Pradesh,VISAKHAPATNAM,"Sujatha nagar, Vizag","Shop no 1&2 Phanindra Plaza Door no 7-190/1/14,Chinnamushidiwada, Visakhapatnam-530051  Andhra Pradesh",530051,17.8033075,83.2097433
IndusInd Bank,Gujarat,Ahmedabad,"Paldi Cross Road, Ahmedabad","Ground Floor, Shop No # 2 & 3, Gangandeep, Paldi Cross Road, Paldi, Ahmedabad- 380007, Gujarat",380007,23.001848,72.565378
IndusInd Bank,Delhi,North West,Sanjay Gandhi Transport Nagar,"Indusind bank,CW-235 1st floor Near IOCL Pumps, Sanjay Gandhi transport nagar,Delhi",,28.742136,77.150405
IndusInd Bank,Jharkhand,Pakur,Pakaur,"Bhagat Para, Below Sahara Office, Opp. Pakur Head PO, Pakur-Dumka main road, Pakur-816 107Jharkhand, Jharkhand",,24.638813,87.839472
IndusInd Bank,Jammu & Kashmir,Srinagar,"Saraf Kadal, Srinagar","Mallarata,Saraf Kadal,Srinagar J&K- Srinagar   UT-J&K 190002",190002,34.1018,74.7981
IndusInd Bank,Uttar Pradesh,Etawah,Saifai,"Ground Floor at Khasra No 292, Opp. Hospital, PGI Road, Saifai, (Dist: Etawah, U.P) 206130, Uttar Pradesh",206130,26.96122,78.96324
IndusInd Bank,Maharashtra,Solapur,SANGOLE (M CL),"Dnyaneshwar Complex, Survey No. 3149/6/2 Miraj Pandharpur Road, Sangola, Dist.: Solapur, PIN: 413307, Maharashtra",413307,17.26008,75.11155
IndusInd Bank,Maharashtra,Yavatmal,Yavatmal,"Ground Floor, Shop No. 1 & 2, Shree Krupa, Kasbe Yavatmal City, Opp. District Court, Dhamangaon Road, Yavatmal, PIN:  445001 Maharashtra",445001,20.395904,78.128796
IndusInd Bank,KARNATAKA,Bangalore,"Nandi Durga Rd, Bangalore","Ground Floor, No. 79/4, Nandi Durga Road Jayamahal, Bangalore, Karnataka - 560046",560046,12.997885,77.600818
IndusInd Bank,NCT of Delhi,South East Delhi,Defence Colony,"A-276, Bhishma Pitamah Marg, Defence Colony, New Delhi-110024, New Delhi",110024,28.574262,77.229036
IndusInd Bank,PUNJAB,Balachaur,Balachaur,"INDUSIND BANK, GROUND FLOOR, B03-1088, KHASRA NO.27//19/3, KHATA NO.423/493, G.T.ROAD, GARHSHANKAR ROAD, BALACHAUR, DISTRICT SBS NAGAR, PUNJAB - 144521",144521,31.0676541,76.2960829
IndusInd Bank,Uttar Pradesh,Meerut,Delhi Road Meerut,"Ground Floor, Khasara No. 1962, Shivshakti Nagar, Delhi Road, Punjabi Pura, Meerut, Pin code 250001  Uttar Pradesh",250001,28.964932,77.68681
IndusInd Bank,Kerala,Kottayam,Ettumanoor,"Ground Floor, Premises no. 6/164 –A, Block No.29,Pala Road, Survey no. 163/16-1, Ettumanuur, Pin code 686631 Kottayam",686631,9.671403,76.561442
IndusInd Bank,Tripura,North Tripura,Dharmanagar,"Kadamtala Road, Near Auto Stand, Dharmanagar - 799250, Tripura",799250,24.38596,92.16825
IndusInd Bank,MAHARASHTRA,Mumbai,"Bangur Nagar, Goregaon W","GROUND FLOOR, VERVE BY KOLTE PATIL, SHOP NO 6, NR. D-MART BANGUR NAGAR, LINK ROAD GOREGAON W, MUMBAI - 400104",400104,19.16393,72.8347015
IndusInd Bank,NCT OF DELHI,NEW DELHI,"Mayapuri, Delhi","Ground Floor, Plot No 7, Community Centre, Mayapuri, Phase-1, New Delhi - 110064",110064,28.631386,77.125443
IndusInd Bank,NCT of Delhi,West Delhi,"Sec. 9, Rohini, Delhi","Ground and First Floor, Northex Mall, Shop No. A-1,2,9,10 and 101, Sector-9, Rohini, New Delhi -110085",110085,28.714444,77.129167
IndusInd Bank,Punjab,Muktsar,Kheowli,"Ground Floor,Main Bus Stand Road, Kheowali The & Distt. Sh. Muktsar Sahib, Punjab- 152113, Punjab",152113,30.047357,74.626856
IndusInd Bank,Maharashtra,Thane,"Majiwada, Thane, Mumbai","Ground Floor, ACE BUSINESS CENTRE, Next to Navneet Motors, LBS Marg, Gokul Nagar, Majiwada, Thane- (W), Mumbai, Maharashtra - 400604, Mumbai",400604,19.210024,72.977437
IndusInd Bank,Telangana,Rangareddy,Hastinapuram Hyderabad,"8-7-92, LKC, 3-A, Nagarjuna Sagar Road, Hastinapuram, Hyderabad, Telangana 500079",500079,17.330211,78.552754
IndusInd Bank,Chhattisgarh,Durg,"Nehru Nagar, Bhilai","Shyam Shakuntal Complex, Near Krishna Public School, Main Road, Plot No. 04, Block No. 2, Nehru Parisar, Ward No. 2, Nehru Nagar, P.O & P.S. Bhilai, Tehsil & Dist: Durg, Chattisgarh 490020",490020,21.199741,81.324102
IndusInd Bank,Rajasthan,Banswara,Banswara,"Ground Floor,  Plot No.  174/A, B, C & D, Mohan Colony, Udaipur Road, Banswara, Rajasthan 327001, Rajasthan",327001,23.55793,74.43133
IndusInd Bank,Tamil Nadu,Tirupur,Tirupur,"NO.1&32-A, K.M.A.Buildings, Easwaran Koil North Street, Tirupur-641604, Tamil Nadu",641604,11.11897,77.34247
IndusInd Bank,Maharashtra,Pune,Ranjangaon Ganpati,"Ground Floor, Mauli Complex, Ranjangaon-Ganpati, Taluka Shirur, District Pune Pin code 412209 Maharashtra",412209,18.755906,74.248955
IndusInd Bank,Bihar,Sitamarhi,Specialised Br Sitamarhi,"2nd Floor, Plot No. 906, Ramjanki Palace,  Dumra Road, Rajopatti Near IB, Sitamarhi, Bihar 843302",843302,26.583725,85.505795
IndusInd Bank,Jharkhand,Latehar,"Latehar, Jharkhand","Ground Floor, Khasra No. 724, Plot No. 570, By-Pass Chowk, PO: Latehar, Jharkhand Pin code- 829206",829206,23.745048,84.497064
IndusInd Bank,Maharashtra,NAGPUR,Kamptee,"Ground Floor, N/565, Kiranaoli, Near Bank of India, Kamptee, District Nagpur, PIN: 441001, Maharashtra",441001,21.217438,79.196096
IndusInd Bank,Odisha,Baleshwar,Balasore,"Motilal Didwani Bldg., FM Circle, Orissa Trunk Road - 756001, Orissa",756001,21.50097,86.92383
IndusInd Bank,Haryana,Gurgaon,"Palam Vihar, Gurgaon","Ground Floor Shop No - G-18 and  Upper Ground floor Shop No UG-122,  Palam Corporate Plaza, Palam Vihar, Gurgaon-122017,Haryana  , Haryana",122017,28.49728,77.02135
IndusInd Bank,Karnataka,Bellary,Toranagal,"Ground Floor, Shop No.G10/B, Shankar Godda Square Shopping Complex, Shankar Hill Township, Village: Torangallu, Taluk: Sandur, Dist. Bellary Torangallu 583275 Karnataka",583275,15.19708,76.66434
IndusInd Bank,Maharashtra,Pune,Kondhavekhurd,"Ground floor, S. No.1-A (Part), Aditya Business Centre, NIBM Road, Kondhwa Khurd, Pune - 411 048, Maharashtra",,18.47872,73.89034
IndusInd Bank,Maharashtra,Thane,"Waghle Estate, Thane","Ground Floor, Unit No. 2 & 3 in the building known as Odyssey IT Park, behind old passport office, Plot No. A-123, A-124 and A-299, Road No. 9, Ambika Nagar, Wagle Estate, Thane  (West), MAHARASHTRA 400604",400604,19.200629,72.956926
IndusInd Bank,Jharkhand,Ranchi,"Katamkuli, Ranchi","Ground Floor, Plot No.3457,  Survey No.67, Thana 15,  Mouza Katamkuli, Ranchi, Jharkhand, 835222",835222,23.490866,85.219177
IndusInd Bank,Karnataka,Bangalore Urban,"Sahakaranagar, Bangalore","Ground floor, No. 61, G Block, Sahakaranagar Main Road, Sahakaranagar, Bangalore, Karnataka, Karnataka",,12.9716,77.59456
IndusInd Bank,Uttar Pradesh,Lucknow,"Vibhutikhand, Lucknow","Cyber Heights, Ground Floor,  Vibhutikhand, Lucknow, Uttar Pradesh – 226010",226010,26.8686,81.006499
IndusInd Bank,KARNATAKA,Mangalore,"Attavar, Mangalore","INDUSIND BANK LIMITED, NFORCE ELANZA, ATTAVAR, MANGALORE, KARNATAKA – 575001",575001,12.8650907,74.8474073
IndusInd Bank,Maharashtra,Ratnagiri,Specialised Br Ratnagiri,"First Floor, F-7, DYS Plaza,  Maruti Mandir, Ratnagiri, Maharashtra 415612",415612,16.9901782,73.3157186
IndusInd Bank,Karnataka,BANGALORE URBAN,"Akshayanagar, Bangalore","GROUND FLOOR, DOOR NO 53, KHATA No 175, YELANAHALLI MAIN ROAD AKSHAYANAGAR BANGALORE - 560068  KARNATAKA",560068,12.87365,77.61675
IndusInd Bank,Tamil Nadu,Chennai,Annanagar - Chennai,"AL Complex, W 115 A, 3rd Avenue, Anna Nagar - East - 600040, Tamil Nadu",600040,13.0864,80.21767
IndusInd Bank,Uttarakhand,Dehradun,Rishikesh,"Ground Floor, MPL No. 33, Khasara No. 68/3, Dehradun Road, Rishikesh, Uttarakhand, Pincode: 249201",249201,30.11174,78.294693
IndusInd Bank,Haryana,Kurukshetra,BAGTHALA,"Ground Floor, VPO- Bagthala, Tehsil- Thanesar, Dist- Kurushetra, Haryana- 136119, Haryana",136119,30.000026,76.731318
IndusInd Bank,Jammu & Kashmir,Udhampur,"Udhampur, Jammu & Kashmir","Upper Ground Floor, Ward No. 15, Venus Chowk, Dhar Road, Udhampur,  District Udhampur, UT: Jammu and Kashmir, PIN:182101",182101,32.9165507,75.1305043
IndusInd Bank,Haryana,Bhiwani,Specialised Br Tosham,"Ground floor, House No 2363, Opp HDFC Bank Ltd, Siwani Road VPO Tosham, Bhiwani, Haryana 127040",127040,28.867257,75.916038
IndusInd Bank,Punjab,Patiala,Patiala,"S.C.O. 11 Ground Floor, Chotti Baradari, Bank Square, Backside Narayan Continental, Patiala 147001",147001,30.337342,76.394913
IndusInd Bank,Gujarat,Baroda (Vadodara),"Akota, Baroda","Ground and First Floor, Shreeji Business Hub,  #66/A, Shreenagar Society, BPC Road, Akota, Vadodara -390 020, Gujarat",,22.31761,73.18262
IndusInd Bank,NCT of Delhi,Central Delhi,"Darya Ganj, New Delhi","Ground Floor, No. 28, Block F, Faiz Bazaar, Netaji Subhas Marg, Darya Ganj, New Delhi – 110002",110002,28.643367,77.24063
IndusInd Bank,Uttarakhand,Champawat,"Champawat, Uttarakhand","Ground Floor, Sangam Hotel, Near Shant Bazar, Pithoragarh Road, Champawat, District Champawat- 262523, Uttarakhand",262523,29.335972,80.091202
IndusInd Bank,Punjab,Fazilka,Fazilka,"Ground Floor, House No. 545, Near Krishna Gali, Gowshalla Road, Arya Nagar, Fazilka -152123, Dist: Ferozpur, Punjab",152123,30.402923,74.028025
IndusInd Bank,Karnataka,Bangalore Rural,Devanahalli,"Parvatheswara Complex, D B Cross, BB Road, opposite Jain Temple, Devenahalli, Bangalore- 562110, Karnataka, Karnataka",562110,13.25646,77.71696
IndusInd Bank,Tamil Nadu,Thirupathur,Specialised Br Ambur,"No.12, Samiyar Madam Street, Bye pass Road, Ambur, Tamil Nadu 635802",635802,12.784289,78.710938
IndusInd Bank,Tamil Nadu,Chennai,"Royapettah, Chennai",Upper Ground  First Floor Door No.151(old door no.90) Avvai Shanmugam Salai (earlier known as Lloyds Road) Royapettah Chennai-600 014 Tamil Nadu,,13.047852,80.264526
IndusInd Bank,Karnataka,Bangalore Urban,"SanjayNagar, Bangalore","Ground Floor, No. 1A Block, CIL Layout, Sanjay Nagar, Main Road, Bengaluru, Karnataka - 560094",560094,13.033765,77.575008
IndusInd Bank,Gujarat,Baroda (Vadodara),Baroda - Waghodia,"Shop 3,Ground Floor .K. AvenuePlot 6,7 & 8,Amar Park Society,Near Zaver Nagar,Near Uma Char Rasta,Waghodia,Vadodra,Gujarat, Gujarat",,22.30036,73.23342
IndusInd Bank,ANDHRA PRADESH,Vizianagaram,Vizianagaram,"MIG-165,GROUND FLOOR, BABA METTA, VIZIYANAGARAM - 535002  ANDHRA PRADESH",535002,18.1115952,83.4217766
IndusInd Bank,Odisha,Kendujhar (Keonjhar),Kendujhar Town,"Ground Floor, Plot No 590,  Pabitradiha, Kamargadia,  Keonjhar, Orissa 758 001, Orissa",,21.6404,85.60847
IndusInd Bank,Tamil Nadu,Tiruchirappalli,Madurai Road Tiruchirappalli (Trichy),"Ground Floor (UGF), Premises No.19, Shri Ambigai Complex, Madurai Road, Trichy (Tiruchirappalli) Pincode 620008 Tamil Nadu",620008,10.821072,78.690408
IndusInd Bank,GUJARAT,NAVSARI,"Station Road, Navsari","GROUND FLOOR, A- NIRMAL COMPLEX, SANDHKUVA, NAVSARI - 396445 GUJRAT",396445,20.951531,72.921284
IndusInd Bank,Punjab,Patiala,Samana,"Ground Floor, Khasra No. 894/898, Agarsain Chowk, Samana, District Patiala, Punjab Pin 147101",147101,30.156935,76.208367
IndusInd Bank,West Bengal,Murshidabad,Specialised Br Dhuliyan,"Duckbunglow More, Pakur Road, Near SBI Bank Building, PO Dhuliyan, District Murshidabad, West Bengal 742202",742202,24.655042,87.941858
IndusInd Bank,Maharashtra,Solapur,DARGAN HALLI,"Ground Floor,A/T.Post : Darghanalli Tal : South Solapur Dist  Solapur. Dargan Halli, Maharashtra - 413002.",413002,17.686965,76.026376
IndusInd Bank,Punjab,Jalandhar,Jalandhar Chhoti Baradari,"Ground Floor, SCS 63 & 64, Chhoti Baradari Part-II, Jalandhar, Punjab",,31.304984,75.592093
IndusInd Bank,Haryana,Panchkula,"Sector 7, Panchkula","Ground & Basement Floor, SCO No. 75, Sector-7, Panchkula, Haryana PANCHKULA HARYANA 134114",134114,30.70687,76.845153
IndusInd Bank,Haryana,Faridabad,Faridabad,"SCO no. 10, Sector - 16, HUDA Commercial Complex, Faridabad - 121 002, Haryana,Haryana",,28.41165,77.32
TVS Credit,Maharashtra,Pune,None,"TVS CREDIT SERVICES LIMITED NO: 12 ND FLOOR, SKY ONE NEAR CLOVER WATER GARDEN KALYANI NAGAR PUNE,Maharashtra-411006 India",411006,18.5434319,73.9040639
TVS Credit,West Bengal,Berhampore,None,"TVS CREDIT SERVICES LIMITED FIRST FLOOR, VILL-RADHIKA NAGAR,P.O-COSSIM BAZAR,  P.S- BERHAMPORE DIST-MURSHIDABAD BERHAMPORE,West Bengal- 742102 India",742102,24.1208,88.2749
TVS Credit,Tamil Nadu,Chennai,None,"TVS CREDIT SERVICES LIMITED GROUND FLOORNO: 47/14(A), DURAISWAMY ROADCHENNAI,Tamil Nadu-600026 India",600026,13.0509259,80.21205440000001
TVS Credit,Rajasthan,Chittorgarh Ucv,None,"TVS CREDIT SERVICES LIMITED Plot No. D, At New Gokul Shopping Centre, Nagar Palika, Colony Riad Behind Roadways Bus Stand, Chittorgarh-312001",312001,24.8851911,74.6246716
TVS Credit,Telangana,Warangal,None,"TVS CREDIT SERVICES LIMITED FOURTH FLOOR 2-1-583/1/2 KUC-X- ROAD,NAIMNAGAR , HANAMKONDA WARANGAL,Telangana-506001 India",506001,18.0210839,79.5632224
TVS Credit,Uttar Pradesh,Gorakhpur,None,"TVS CREDIT SERVICES LIMITED PRASHANT TOWER FIRST FLOOR T.P NAGAR GORAKHPUR,Uttar Pradesh-273016 India",273016,26.7337316,83.35795159999999
TVS Credit,Haryana,Karnal,None,"TVS CREDIT SERVICES LIMITED FIRST FLOOR 408,MUGHAL KANALKARNAL,Haryana-132001 India",132001,29.692562,76.9955262
TVS Credit,Bihar,Patna,None,"TVS CREDIT SERVICES LIMITED SECOND FLOOR SHREE SADAN HOUSENO 9 PATLIPUTRA COLONYPATNA,Bihar-800013 India",800013,25.6207652,85.1091775
TVS Credit,Gujarat,Ahamedabad,None,"TVS CREDIT SERVICES LIMITED 4TH FLOOR , DOOR NO: 401,402,403 BROOKLYN TOWER, NEAR YMCA CLUB, S.G HIGHWAY AHAMEDABAD,Gujarat-380015 India",380015,23.0038864,72.5008309
TVS Credit,Chhattisgarh,Raipur,None,"TVS CREDIT SERVICES LIMITED THIRD FLOOR NO: 501, CITY PLAZA INFRONT OF MARUTI BUSINESS PARK GE ROADRAIPUR,Chhattisgarh-492001 India",492001,21.2329892,81.65829939999999
TVS Credit,Telangana,Nizamabad,None,"TVS CREDIT SERVICES LIMITED FIRST FLOOR 5-6, 568/5, PRAGATHI NAGAR HYDERABAD ROAD, BESIDE HOTEL NIKHIL SAI INTERNATIONAL NIZAMABAD,Telangana-503001 India",503001,18.6693532,78.0823084
TVS Credit,Telangana,Karim Nagar,None,"TVS CREDIT SERVICES LIMITED DOOR NO 8-6-301/17,AUTO NAGARBYE PASS ROADKARIM NAGAR,Telangana-505001 India",505001,18.4355341,79.1435645
TVS Credit,Tamil Nadu,Nolambur,None,TVS CREDIT SERVICES LIMITED N/A,,,
TVS Credit,Gujarat,Anand,None,"TVS CREDIT SERVICES LIMITED Ashwamegh Compelex , Above Kotak Bank , Sardar Ganj Road , Anand - 388001",388001,22.5542427,72.9605932
TVS Credit,Maharashtra,Satara,None,"TVS CREDIT SERVICES LIMITED TVS Credit Services Ltd. , 283/1A Plot No. 29/1 City Business Center , Satara 41500`",,17.688671,74.005667
TVS Credit,Andhra Pradesh,Vishakapattinam,None,"TVS CREDIT SERVICES LIMITED THIRD FLOORD.NO,48/8/16, NO 670V SPACE APRT , PN 227B,BLK 23, SRINAGAR COLONY , DWARAKA NAGAR VISHAKAPATTINAM, Andhra Pradesh -530016 India",530016,17.7254148,83.30853479999999
TVS Credit,Maharashtra,Nanded,None,"TVS CREDIT SERVICES LIMITED SECOND FLOORBALAJI TOWERVIP ROADNANDED,Maharashtra-431605 India",431605,19.1689574,77.3059363
TVS Credit,Karnataka,Bengaluru,None,"TVS CREDIT SERVICES LIMITED Woodys 17th, 2nd floor, No 45, 1/1, 1st Cross Rd, Marenahalli, Rd, J. P. Nagar, Bengaluru, Karnataka 560078",560078,12.88723,77.582177
TVS Credit,Telangana,Hyderabad,None,"TVS CREDIT SERVICES LIMITED FOURTH FLOOR RBV BUILDING , BEARING MUNICIPAL NO. 11-13-194/1/C/4NEAR TELEPHONE COLONY KHAMAN, KOTHAPET , SAROOR NAGAR MANDAL, AUTONAGAR HYDERABAD,Telangana-500035 India",500035,17.3680944,78.54784029999999
TVS Credit,Tamil Nadu,Tambaram,None,TVS CREDIT SERVICES LIMITED N/A,,,
TVS Credit,Tamil Nadu,Sankari,None,"TVS CREDIT SERVICES LIMITED GROUND FLOOR No: 1.17.12B6, SRI BALAJI CITYTIRUCHENGODE ROADSANKARI,Tamil Nadu-637301 India",637301,11.4710783,77.9971479
TVS Credit,Karnataka,Bijapura,None,"TVS CREDIT SERVICES LIMITED 1st Floor, Site No.619, Building No.28084/215, Opp To Nri Hotel, Station Road, Bijapura(Vijayapura). 586104",586104,16.8267738,75.7344199
TVS Credit,Madhya Pradesh,Rewa,None,"TVS CREDIT SERVICES LIMITED FIRST FLOOR, PLOT NO: 3/15/81C , DOOR NO: 13/753BARA SAMANNEHRU NAGARREWA,Madhya Pradesh-486001 India",486001,24.5450146,81.2849169
TVS Credit,Maharashtra,Navi Mumbai,None,"TVS CREDIT SERVICES LIMITED SEVENTH FLOOR PLOT NO: 2 , OFFICE NO: 702, SECTOR 19D, AMBIENCE COURTVASHINAVI MUMBAI,Maharashtra-400703 India",400703,19.0859073,73.0091185
